timestamp,event_type,details
2025-02-10 18:26:12,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:13,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:17,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:18,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:22,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:23,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:27,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:28,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:32,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:33,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:37,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:38,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:42,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:43,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:47,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:48,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:52,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:53,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:57,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:26:58,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:02,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:03,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:07,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:08,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:12,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:13,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:17,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:18,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:22,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:23,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:27,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:28,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:32,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:33,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:37,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:38,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:42,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:44,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:47,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:49,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:53,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:54,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:58,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:27:59,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:03,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:04,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:08,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:09,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:13,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:14,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:18,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:19,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:23,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:24,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:28,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:29,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:33,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:34,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:38,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:39,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:43,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:44,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:48,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:49,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:53,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:54,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:58,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:28:59,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:03,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:04,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:08,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:09,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:13,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:14,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:18,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:19,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:23,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:24,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:28,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:29,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:33,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:34,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:38,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:39,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:43,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:44,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:48,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:49,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:53,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:54,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:58,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:29:59,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:29:59,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:03,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:03,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:04,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:04,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:08,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:08,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:09,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:09,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:13,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:13,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:14,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:14,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:18,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:18,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:19,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:19,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:23,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:23,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:24,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:24,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:28,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:28,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:29,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:29,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:33,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:33,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:34,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:34,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:38,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:38,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:39,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:39,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:43,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:43,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:44,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:44,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:48,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:48,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:49,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:49,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:53,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:53,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:54,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:54,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:58,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:30:58,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:30:59,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:00,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:03,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:03,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:05,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:05,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:08,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:08,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:10,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:10,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:13,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:13,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:15,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:15,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:18,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:18,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:20,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:20,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:23,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:23,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:25,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:25,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:28,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:29,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:30,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:30,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:34,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:34,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:35,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:35,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:39,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:39,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:40,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:40,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:44,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:44,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:45,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:45,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:49,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:49,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:50,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:50,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:54,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:55,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:31:55,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:31:55,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:00,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:00,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:00,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:00,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:05,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:05,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:05,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:05,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:10,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:10,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:10,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:10,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:15,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:15,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:15,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:15,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:20,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:20,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:20,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:20,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:25,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:25,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:25,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:25,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:30,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:30,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:30,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:30,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:35,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:35,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:35,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:35,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:40,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:40,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:40,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:40,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:45,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:45,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:45,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:45,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:50,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:50,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:50,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:50,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:55,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:55,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:32:55,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:32:55,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:00,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:00,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:00,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:00,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:05,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:05,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:06,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:06,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:10,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:10,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:11,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:11,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:15,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:16,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:16,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:16,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:21,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:21,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:21,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:21,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:26,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:26,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:26,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:26,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:31,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:31,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:31,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:31,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:36,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:36,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:36,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:36,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:41,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:41,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:41,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:41,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:46,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:46,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:46,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:46,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:51,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:51,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:51,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:51,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:56,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:56,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:33:56,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:33:56,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:34:01,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:34:01,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:34:01,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:34:01,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:34:06,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:34:06,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:34:07,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:34:07,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:34:12,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:34:12,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:34:12,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:34:12,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:34:17,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:34:17,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:34:17,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:34:17,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:34:22,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:34:22,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:34:22,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:34:22,Work App Usage,{'window': 'ChatGPT'}
